Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,339.713013,339.713013,339.713013,339.713013,172.449249,0.0
2000-01-04,341.369995,343.855988,332.505005,339.713013,172.449249,5229137.0
2000-01-05,333.498993,344.684998,333.084991,340.955994,173.080246,2211817.0
2000-01-06,343.441986,351.727997,341.369995,350.484985,177.917496,3702801.0
2000-01-07,351.312988,357.113007,342.613007,354.627991,180.020599,1535404.0
2000-01-10,355.455994,359.598999,336.812988,337.227997,172.562454,1579971.0
2000-01-11,343.028015,344.684998,333.912994,337.019989,172.456024,1478929.0
2000-01-12,340.955994,343.855988,333.084991,335.984985,171.926407,1089092.0
2000-01-13,341.369995,341.369995,318.998993,325.627991,166.626648,1809960.0
2000-01-14,329.769989,337.227997,326.704987,327.699005,167.686417,669426.0
2000-01-17,331.261993,319.412994,317.34201,318.584991,163.02269,2444496.0
2000-01-18,323.141998,324.799011,314.855988,314.855988,161.114517,1720924.0
2000-01-19,317.591003,320.490997,313.199005,314.855988,161.114517,2005035.0
2000-01-20,314.855988,318.998993,298.285004,298.492004,152.740967,2881629.0
2000-01-21,298.699005,305.742004,292.484985,299.734985,153.376953,3314115.0
2000-01-24,302.428009,304.084991,280.88501,280.88501,143.731293,3287808.0
2000-01-25,285.276001,292.484985,282.541992,287.306,147.016983,5144788.0
2000-01-26,287.513,314.028015,298.285004,306.363007,156.7686,10278401.0
2000-01-27,308.641998,331.428009,316.928009,312.371002,159.842941,3940083.0
2000-01-28,312.371002,318.998993,306.984985,306.984985,157.086899,1209407.0
2000-01-31,319.828003,323.141998,306.571014,309.263,158.252533,1848315.0
2000-02-01,315.684998,315.684998,306.571014,307.398987,157.298706,4569558.0
2000-02-02,306.902008,314.028015,297.455994,309.678009,158.46489,1377646.0
2000-02-03,299.528015,316.513,299.528015,314.855988,161.114517,1224128.0
2000-02-04,323.141998,323.141998,298.285004,299.528015,153.271057,2683332.0
2000-02-07,296.627991,304.912994,286.684998,289.791992,148.289093,2242956.0
2000-02-08,289.833008,292.484985,278.398987,286.270996,146.487335,3886993.0
2000-02-09,292.898987,292.898987,270.114014,273.63501,140.021408,3180707.0
2000-02-10,270.528015,284.199005,269.285004,277.984985,142.247314,5804723.0
2000-02-11,277.571014,278.398987,269.285004,272.598999,139.491272,5700636.0
2000-02-14,273.428009,279.227997,260.998993,274.67099,140.551529,2086985.0
2000-02-15,276.328003,289.998993,276.161987,284.199005,145.427048,2195193.0
2000-02-16,283.868011,298.285004,278.398987,280.056,143.307098,2996676.0
2000-02-17,281.631012,281.713013,270.114014,270.941986,138.643372,2448175.0
2000-02-18,281.713013,284.03299,274.256012,280.263,143.41301,2349845.0
2000-02-21,298.285004,300.770996,277.404999,293.312988,150.09079,1243695.0
2000-02-22,319.828003,319.828003,285.855988,287.721008,147.229294,2967436.0
2000-02-23,287.513,303.256012,282.955994,285.028015,145.851303,1309483.0
2000-02-24,285.028015,305.328003,275.912994,281.713013,144.154953,1019884.0
2000-02-25,284.115997,284.115997,271.770996,280.056,143.307098,933190.0
2000-02-28,274.67099,291.656006,274.256012,285.855988,146.275009,774797.0
2000-02-29,277.571014,302.428009,277.571014,287.928009,147.335297,440645.0
2000-03-01,295.799011,306.571014,283.204987,310.09201,158.676758,1357056.0
2000-03-02,315.684998,315.684998,273.428009,303.256012,155.17868,1952899.0
2000-03-03,309.88501,310.713013,299.941986,308.227997,157.722931,2374407.0
2000-03-06,310.713013,323.141998,296.627991,308.848999,158.040695,2665177.0
2000-03-07,318.998993,318.998993,303.67099,307.191986,157.192764,1237678.0
2000-03-08,369.541992,369.541992,290.412994,302.221008,154.649109,2270928.0
2000-03-09,305.328003,327.285004,298.285004,314.855988,161.114517,1060647.0
2000-03-10,318.17099,318.17099,300.770996,308.227997,157.722931,1319978.0
2000-03-13,304.912994,304.912994,289.998993,299.321014,153.165115,850343.0
2000-03-14,298.285004,299.941986,274.67099,289.584991,148.183121,1519123.0
2000-03-15,306.984985,306.984985,285.855988,290.621002,148.713257,2114976.0
2000-03-16,287.347992,298.285004,277.571014,291.656006,149.242935,997068.0
2000-03-17,303.256012,306.571014,293.562012,306.571014,156.875076,990493.0
2000-03-20,329.355988,329.355988,297.455994,305.535004,156.344879,1080580.0
2000-03-21,304.830994,306.571014,294.141998,294.141998,150.515045,1676280.0
2000-03-22,302.428009,307.398987,295.218994,304.912994,156.026611,1624216.0
2000-03-23,306.571014,312.371002,303.256012,305.949005,156.556717,2741166.0
2000-03-24,304.084991,336.233002,304.084991,329.562988,168.640259,3544711.0
2000-03-27,392.326996,392.326996,323.971008,330.598999,169.170364,4133822.0
2000-03-28,329.769989,342.613007,328.113007,341.785004,174.894318,1992361.0
2000-03-29,335.570007,342.613007,335.570007,337.227997,172.562454,1322504.0
2000-03-30,334.742004,347.998993,333.912994,336.605988,172.244217,3114386.0
2000-03-31,332.256012,342.613007,330.598999,332.256012,170.01828,1058138.0
2000-04-03,325.876007,335.570007,314.855988,321.691986,164.612579,1157470.0
2000-04-04,325.213013,325.627991,314.855988,319.205994,163.340485,1087465.0
2000-04-05,319.247986,320.656006,313.613007,316.928009,162.174805,452149.0
2000-04-06,313.613007,323.141998,310.713013,319.828003,163.658783,918056.0
2000-04-07,336.398987,336.398987,314.855988,317.34201,162.386688,849457.0
2000-04-10,320.656006,321.484985,314.855988,317.34201,162.386688,573284.0
2000-04-11,306.984985,328.113007,306.984985,324.799011,166.202438,1522941.0
2000-04-12,323.556,338.470001,321.484985,327.285004,167.474594,1405476.0
2000-04-13,321.071014,325.627991,321.071014,324.799011,166.202438,2118066.0
2000-04-14,323.141998,338.88501,323.141998,329.769989,168.74614,1880850.0
2000-04-17,323.141998,327.285004,315.684998,323.141998,165.354538,1147915.0
2000-04-18,322.312988,327.285004,314.855988,318.998993,163.234467,2527232.0
2000-04-19,321.484985,331.428009,318.17099,331.220001,169.488129,1514503.0
2000-04-20,339.713013,343.028015,331.428009,339.713013,173.834076,2066986.0
2000-04-21,339.713013,339.713013,339.713013,339.713013,173.834076,0.0
2000-04-24,339.713013,339.713013,339.713013,339.713013,173.834076,0.0
2000-04-25,338.88501,360.428009,328.941986,360.428009,184.434097,5663787.0
2000-04-26,362.084991,364.570007,344.684998,347.791992,177.968155,2801016.0
2000-04-27,345.513,347.998993,343.855988,347.170013,177.649918,1262854.0
2000-04-28,339.713013,362.912994,339.713013,354.420013,181.359848,1691124.0
2000-05-01,354.420013,354.420013,354.420013,354.420013,181.359848,0.0
2000-05-02,351.312988,358.605011,350.898987,356.285004,182.314117,1843479.0
2000-05-03,357.941986,361.256012,355.869995,362.705994,185.599823,1284391.0
2000-05-04,359.598999,360.428009,356.285004,358.769989,183.585785,576568.0
2000-05-05,361.256012,362.912994,351.312988,360.428009,184.434097,1422608.0
2000-05-08,353.799011,360.428009,352.970001,356.078003,182.208206,1007203.0
2000-05-09,359.598999,360.013,352.970001,355.455994,181.889877,1648257.0
2000-05-10,357.941986,358.769989,354.627991,354.627991,181.466248,2177150.0
2000-05-11,357.941986,360.013,354.627991,357.113007,182.737823,941812.0
2000-05-12,362.912994,362.912994,356.285004,362.084991,185.281998,2904938.0
2000-05-15,360.428009,372.855988,357.941986,366.641998,187.613937,2146509.0
2000-05-16,367.056,379.484985,363.328003,374.720001,191.747467,2043716.0
2000-05-17,379.484985,385.946991,372.855988,379.898987,194.397614,1850722.0
2000-05-18,377.826996,398.790009,367.88501,395.22699,202.241119,2867004.0
2000-05-19,396.056,397.713013,381.141998,385.285004,197.153732,2393008.0
2000-05-22,385.285004,387.769989,368.713013,370.369995,189.52153,3668741.0
2000-05-23,370.369995,372.855988,351.312988,360.428009,184.434097,4205763.0
2000-05-24,357.113007,376.170013,356.285004,372.855988,190.79364,3741243.0
2000-05-25,376.584991,377.826996,376.170013,376.170013,192.489471,2739143.0
2000-05-26,376.170013,376.170013,356.285004,367.470001,188.037598,2867511.0
2000-05-29,367.470001,367.470001,367.470001,367.470001,188.037598,0.0
2000-05-30,364.570007,376.170013,359.598999,361.877991,185.176102,717466.0
2000-05-31,331.428009,335.984985,331.428009,331.428009,169.594574,6395036.0
2000-06-01,352.141998,352.141998,348.412994,352.141998,180.194168,12505346.0
2000-06-02,356.285004,372.855988,354.213013,371.406006,190.051743,4015145.0
2000-06-05,372.855988,372.855988,336.64801,352.141998,180.194168,2567149.0
2000-06-06,369.541992,369.541992,348.828003,355.455994,181.889877,1060726.0
2000-06-07,360.428009,360.428009,347.998993,347.998993,178.074081,2424189.0
2000-06-08,351.14801,352.141998,334.328003,339.920013,173.940033,2435488.0
2000-06-09,385.285004,385.285004,329.769989,331.428009,169.594574,3696988.0
2000-06-12,331.428009,371.447998,330.847992,331.428009,169.594574,1916170.0
2000-06-13,344.684998,344.519012,332.256012,338.88501,173.410385,1670452.0
2000-06-14,338.056,343.028015,331.428009,338.88501,173.410385,1915562.0
2000-06-15,332.256012,342.03299,332.256012,335.570007,171.714066,2121855.0
2000-06-16,338.056,338.056,327.285004,328.320007,168.004196,2838338.0
2000-06-19,328.362,344.684998,327.285004,344.269989,176.165939,1078626.0
2000-06-20,346.756012,347.998993,336.398987,336.398987,172.138245,975391.0
2000-06-21,335.570007,338.88501,325.627991,327.285004,167.474594,1868892.0
2000-06-22,330.598999,331.428009,328.941986,329.355988,168.534363,1335961.0
2000-06-23,330.847992,335.570007,327.285004,331.428009,169.594574,3694193.0
2000-06-26,337.641998,337.641998,329.769989,331.220001,169.488129,1444183.0
2000-06-27,335.570007,335.570007,328.941986,328.941986,168.322479,5907973.0
2000-06-28,327.285004,332.256012,327.285004,328.528015,168.110657,6314934.0
2000-06-29,325.627991,331.013,325.627991,327.285004,167.474594,2172724.0
2000-06-30,325.627991,335.570007,325.627991,335.570007,171.714066,1234333.0
2000-07-03,346.756012,346.756012,325.213013,332.256012,170.01828,1070893.0
2000-07-04,335.570007,335.570007,330.184998,331.428009,169.594574,1185113.0
2000-07-05,334.328003,334.328003,327.285004,331.428009,169.594574,2526512.0
2000-07-06,331.013,331.428009,325.627991,330.598999,169.170364,3885105.0
2000-07-07,330.598999,333.084991,326.455994,333.084991,170.442444,4197883.0
2000-07-10,331.428009,335.570007,324.38501,331.428009,172.828079,3968628.0
2000-07-11,333.084991,339.713013,331.428009,335.570007,174.988083,8696258.0
2000-07-12,338.056,342.199005,334.742004,338.470001,176.500259,2474508.0
2000-07-13,338.056,338.470001,332.256012,334.742004,174.556305,1647271.0
2000-07-14,334.575989,334.742004,330.598999,334.742004,174.556305,3170276.0
2000-07-17,335.570007,337.641998,332.670013,334.742004,174.556305,651137.0
2000-07-18,332.670013,335.570007,325.627991,327.285004,170.667725,2239207.0
2000-07-19,331.428009,331.428009,326.290009,327.285004,170.667725,6420006.0
2000-07-20,328.528015,330.598999,324.218994,328.362,171.229294,2188018.0
2000-07-21,326.869995,326.869995,315.105011,324.799011,169.371353,6131467.0
2000-07-24,326.869995,326.869995,325.462006,325.462006,169.71701,447258.0
2000-07-25,329.769989,331.428009,326.455994,331.261993,172.741531,7401521.0
